"Plot","NORTHING","EASTING","Dist_year","Dist_hist","Yrs_P_Dist","NEAR_FID","NEAR_DIST","dem","tpi200","tpi1000","dc","dac","hli","rugg","crv","d2w","wind","windExp","northness","eastness","Part_incomplete","ST.parent","ST","VT","FG","texture","bedrock","stones","humus_thick","MR","NR","drainage","micro_relief","MottDepth","GleyDepth","CoarseFrags","CarbonTonnesPerHa","CarbonTotalKg","O_dep","AhTOT","AhTOTupl"
1010,4978508,338370,NA,"no",0,1008,175.934646957,10.8897819519043,-0.920249938964844,-4.98612451553345,19561.03515625,82461.078125,0.682682454586029,1.27835309505463,0.00182200002018362,204,30522.30078125,3,0.505269027666915,-0.862961881939481,"no",8,"8","FP2","FP",2,0,0,1,3,4.5,3,1,200,200,0,8.82,352.77,0,14,14
1011,4978582,338205,NA,"no",0,1008,165.801085642,11.1701602935791,-0.18830418586731,-4.11855506896973,19355.52734375,82627.65625,0.673224151134491,0.697498023509979,-0.00298000010661781,108,29987.890625,3,0.271406359489432,0.962464850282177,"no",8,"8","FP2","FP",2,0,0,2,4,4.5,4,2,200,200,0,6.32,252.92,0,19,19
1012,4978717,338358,NA,"no",0,1008,41.1825205639,15.3078298568726,2.03599762916565,0.624430179595947,19278.10546875,82629.3671875,0.68238240480423,0.4914411008358,0.00148700003046542,143,29175.138671875,3,-0.679585343055811,0.733596456850574,"no",2,"2C","MW4","MW",4,0,0,7,2,2.5,3,2,200,200,0,NA,NA,0,0,0
1013,5042662,509031,NA,"no",0,376,4100.34108337,39.0115661621094,-2.56253242492676,-27.0721225738525,14476.87890625,73933.5546875,0.679225087165833,0.433093070983887,-0.00015999999595806,107,28263.599609375,4,-0.294225474347955,0.955736035861744,"no",8,"8","FP1","FP",2,0,0,1,3,5,3,1,200,200,95,1.3,52.11,0,5,5
1014,5047866,519937,NA,"no",0,1110,871.148666991,26.9924354553223,1.21892881393433,1.57998752593994,10464.73828125,75724.28125,0.642794549465179,1.44320845603943,0.000721000018529594,177,30802.29296875,3,0.477623093743825,0.878564841273868,"no",1,"1","SP7","SP",4,0,0,12,2.5,2,3,4,200,200,65,NA,NA,0,0,0
1015,5048305,515981,NA,"no",0,1109,2611.71686827,122.481628417969,-1.79568099975586,15.6917400360107,9857.724609375,77089.0625,0.933227300643921,13.0346403121948,-0.000646999978926033,3398,33230.234375,4,0.054524074758789,-0.998512456242634,"no",8,"8C","SH1","SH",4,0,2,2,3,3.5,3,4,200,200,100,23.88,955.27,0,8,8
1016,5099043,649127,2015,"yes",5,626,7117.91992088,256.256408691406,2.64080429077148,4.41824340820312,21059.138671875,43117.4765625,0.72362208366394,2.43106055259705,-0.00225399993360043,843,29115.001953125,2,-0.878939965106096,0.476932424709513,"no",2,"2L","HL1","HL",2,0,2,9,3,2.5,3,4,200,200,16,NA,NA,0,0,0
1017,5144409,687110,NA,"no",0,1017,184.707877471,376.630920410156,3.38278961181641,30.7466049194336,31700.27734375,65193.5703125,0.737996518611908,2.24681925773621,0.00225599994882941,277,36305.859375,1,0.000109722236690962,-0.999999993980515,"no",3,"3","HL1","HL",3,0,0.5,9,4,2,5,2,24,200,31,6.76,270.23,0,0,0
1018,5144503,687269,NA,"no",0,1016,184.707877471,365.166442871094,-3.60667419433594,32.87255859375,31328.529296875,65136.15625,0.684887290000916,0.226127967238426,-0.000209000005270354,16,37408.40625,1,-0.802833607380975,0.596203152339579,"no",14,"14","WB3","WB",0,0,0,60,7,1,7,1,0,0,NA,3.79,151.7,60,NA,NA
1019,5144604,687450,NA,"no",0,1017,207.272767145,370.819030761719,6.48674774169922,59.8333358764648,31155.1328125,65071.27734375,0.70493745803833,3.54394745826721,0.00872800033539534,815,41032.4609375,1,-0.632484839596185,0.774572738792806,"no",2,"2","HL1","HL",3,6,2,10,3,2,3,4,200,200,85,9.63,385.39,0,0,0
1020,5144552,687854,NA,"no",0,1020,271.459020848,297.844970703125,5.69882965087891,34.6945343017578,26815.9453125,64743.69140625,0.501635670661926,15.557032585144,0.00188999995589256,3236,40981.18359375,2,-0.204077550472612,0.978954724894414,"no",2,"2B","HL3","HL",3,17,28,12,2.5,2,2.5,1,200,200,0,11.07,442.79,0,0,0
1021,5144431,688097,NA,"no",0,1019,271.459020848,160.882354736328,-8.42108154296875,-87.7833251953125,20312.380859375,64486.203125,0.578724801540375,4.85331296920776,-0.000250000011874363,682,34174.42578125,5,0.23663368512169,0.971598939411591,"no",8,"8","TH2","TH",2,0,2,12,4,4,4,2,200,200,50,11.33,453.36,0,20,20
1022,5142774,689592,NA,"no",0,1026,558.2803955,71.1557159423828,-5.99121284484863,-124.293388366699,13418.1142578125,62257.5546875,0.692750930786133,0.847065031528473,0.00223099999129772,254,29042.416015625,4,-0.0802266381415013,-0.996776648268062,"no",8,"8C","FP6","FP",4,0,2,2,3,4.5,3,1,200,200,90,0.4,16.04,0,8,8
1023,5143546,690408,NA,"no",0,1023,299.723205641,328.931335449219,6.69151306152344,35.7831039428711,18761.494140625,62202.59375,0.76263964176178,8.25848770141602,0.0234999991953373,605,38171.1171875,1,-0.751954810379635,-0.659214656350211,"no",15,"15B","OW2","OW",3,70,9,9,2.5,2,2,1,200,200,100,3.69,147.6,0,0,0
1024,5143599,690113,NA,"no",0,1024,269.833281861,300.424255371094,-0.350456237792969,38.0494079589844,19894.12890625,62446.73828125,0.765277802944183,6.28086519241333,-0.00626000016927719,147,35592.5234375,1,0.531333243536529,-0.847162903055222,"no",2,"2C","HL6","HL",4,0,2,15,3.5,2,4,1,200,200,100,6.87,274.69,0,0,0
1025,5143470,689876,NA,"no",0,1025,116.50321884,240.111770629883,7.31768417358398,11.1016883850098,23602.798828125,62531.22265625,0.956317901611328,15.7965507507324,-0.00217600003816187,2524,25166.1328125,4,-0.852801815574781,-0.522234682257275,"no",2,"2","HL4","HL",3,0,2,11,3,2.5,3,1,200,200,75,7.07,282.89,0,0,0
1026,5143407,689778,NA,"no",0,1024,116.50321884,184.319107055664,0.866523742675781,-32.9231376647949,19882.2890625,62562.73828125,0.912811517715454,10.7311811447144,-0.00155100005213171,2937,26685.109375,4,-0.503924654298696,-0.863747615215197,"yes",2,"2","MW5","MW",3,0,2,NA,3.5,3,3,2,200,200,NA,2.25,90.2,0,NA,NA
1027,5143328,689661,NA,"no",0,1025,141.173651933,136.433929443359,7.33556365966797,-69.9743194580078,17296.4375,62588.05859375,0.897078394889832,9.44724273681641,0.00393600016832352,1748,25697.3359375,4,-0.452853989365676,-0.891584692732885,"no",2,"2C","SH1","SH",4,0,2,27,4,3,4,2,200,200,100,3.41,136.3,0,0,0
1028,5141201,683569,NA,"no",0,1028,168.576392179,349.109313964844,-1.8240966796875,4.53488159179688,29018.330078125,65820.234375,0.700483441352844,0.980109214782715,-0.00253900000825524,26,34153.0234375,1,-0.869990887330992,-0.493067800572125,"no",14,"14","WC11","WC",0,0,0,70,7,1,7,1,0,0,0,1.74,69.7,70,0,0
1029,5141034,683592,NA,"no",0,1027,168.576392179,351.011199951172,2.88005828857422,10.9779815673828,28817.345703125,65699.5,0.702668070793152,1.01072680950165,0.00243699993006885,194,33546.72265625,1,-0.622689069680885,-0.782469374800033,"no",2,"2","HL1","HL",3,0,2,12,3,2.5,3,4,200,200,15,1.74,69.7,0,0,0
1030,5140079,683387,NA,"no",0,1030,532.357962277,273.983428955078,-0.85626220703125,-14.1317443847656,25003.544921875,65284.61328125,0.836794495582581,6.66620540618896,-0.00402700016275048,861,30745.298828125,3,0.0727720064243539,-0.997348602586364,"no",2,"2","HL3","HL",3,0,2,9,3,3,3,4,200,200,60,10.33,413.27,0,0,0
1031,5139548,683349,NA,"no",0,1029,532.357962277,155.627624511719,-28.6303253173828,-110.814834594727,17794.361328125,64988.6328125,0.743780255317688,2.82617712020874,-0.00411699991673231,36,31090.966796875,5,-0.92449349609958,-0.381197816979028,"no",2,"2C","TH2","TH",4,0,2,16,4,3.5,4,2,200,200,70,14.51,580.45,0,0,0
1032,5152562,694411,NA,"no",0,1032,473.764709534,288.657318115234,2.22502136230469,115.314651489258,15541.75,66197.5078125,0.616558909416199,3.59286904335022,0.000414999987697229,109,44784.734375,1,0.16557107142927,0.986197860627249,"no",2,"2B","HL5","HL",3,6,9,8,3,2,3,2,200,200,95,2.25,90.2,0,0,0
1033,5152144,694634,NA,"no",0,1034,104.656581255,89.0599365234375,-10.5008888244629,-66.6613464355469,6990.35693359375,65731.375,0.93318897485733,12.8920030593872,-0.00194300001021475,226,30749.115234375,5,-0.998882362778607,0.0472654771458686,"no",2,"2CB","MW3","MW",4,6,28,0,3,2,3,2,200,200,100,47.45,1897.88,0,0,0
1034,5151990,694567,NA,"no",0,1034,63.8905313799,38.0669593811035,-14.8092231750488,-123.574005126953,3903.474609375,65657.0078125,0.677923321723938,0.616644203662872,0.00124899996444583,46,31653.24609375,5,-0.248052982430749,0.968746467300506,"no",8,"8C","FP1","FP",4,0,2,2,3,4,3,4,200,200,100,2.05,82,0,12,12
1035,5152051,694586,NA,"no",0,1033,63.8905313799,44.1662063598633,-18.7607154846191,-116.431182861328,4285.0869140625,65691.671875,0.821104824542999,5.45910596847534,-0.00249499990604818,522,31529.84765625,5,-0.889349435206197,-0.45722815103449,"no",8,"8C","TH3","TH",4,0,2,1,3,4,2,4,200,200,100,24.25,970.12,0,8,8
1036,4988287,425580,NA,"no",0,1039,235.053185471,59.5367126464844,4.44780826568604,6.44198703765869,7445.85693359375,49454.9765625,0.710575699806213,2.80222725868225,0.00782299973070621,449,27251.65625,3,0.596674708817793,-0.802483203473569,"no",6,"6","SH1","SH",1,0,0,8,4.5,3,5,6,18,200,9,7.99,319.79,0,0,0
1037,4988347,425304,NA,"no",0,2422,164.246765569,63.1908645629883,3.62728977203369,7.6998119354248,7060.66455078125,49513.05859375,0.677927672863007,0.339020907878876,-0.000605000008363277,588,28038.9765625,3,-0.135614305285776,0.990761707072824,"yes",6,"6","SH3","SH",1,0,0,NA,5,3,5,4,15,200,NA,9.43,377.19,0,NA,NA
1040,4988150,425389,NA,"no",0,1038,186.010752377,51.4025573730469,2.74427700042725,0.179572105407715,7826.15283203125,49313.50390625,0.52895200252533,7.8780083656311,-0.000959000026341528,580,28203.33203125,3.21355724334717,0.158273086723579,0.987395376745805,"yes",11,"11","SH1","SH",1,0,0,NA,3,4,3,6,45,200,NA,15.48,619.08,0,NA,NA
1041,5012145,436800,NA,"no",0,1043,449.231566122,68.1226501464844,2.98757743835449,5.78985977172852,9341.4443359375,70366.2265625,0.5166836977005,6.975501537323,0.00298699992708862,1469,31924.65234375,3,0.887314732947733,0.461164357571022,"no",11,"11","KA2","KA",1,0,0,2,4,5,4,4,45,200,16,3.69,147.6,0,11,11
1042,5012593,437356,NA,"no",0,1042,249.230816714,62.9974174499512,2.30162239074707,-2.64928722381592,6900.15771484375,70566.828125,0.65301775932312,2.98224020004272,-0.0109179997816682,799,29556.037109375,3,0.966235873247531,0.257659149361285,"no",5,"5","IH7","IH",1,0,0,14,3,3.5,3,6,45,200,20,16.77,670.92,0,0,0
1043,5012347,437316,NA,"no",0,1043,105.361283212,52.6006088256836,3.90674781799316,-13.0051174163818,7545.65771484375,70360.78125,0.756649374961853,3.78713893890381,-0.00228999997489154,1086,29142.62109375,3,-0.932618785177948,0.360863134073306,"yes",5,"5","SH5","SH",1,0,0,0,3.5,3,4,4,45,200,0,6.15,245.99,0,0,0
1044,5012317,437215,NA,"no",0,1042,105.361283212,42.8418579101562,-6.31035041809082,-22.9059810638428,7828.63427734375,70371.8125,0.720472931861877,1.52627313137054,-0.000960999983362854,376,29955.58203125,3,-0.949120381874009,-0.314913481310875,"no",7,"7","WC5","WC",1,0,0,13,7,2.5,6,2,13,13,3,7.38,295.19,0,0,0
1045,5066118,413785,2016,"yes",4,1045,495.429106937,124.328163146973,0.915294647216797,8.95333290100098,22930.634765625,127783.3515625,0.675492584705353,0.336285203695297,0.0003629999991972,51,23414.8515625,2,0.0961205146942128,0.995369703504642,"no",6,"6","SH7","SH",1,0,0,14,4.5,2.5,5,6,9,200,50,1.33,53.3,0,0,0
1046,5066027,414272,2016,"yes",4,1046,87.9204185613,110.188064575195,-0.110292434692383,3.8063793182373,23951.76171875,127651.1875,0.654434263706207,2.49326014518738,0.00101400003768504,242,23323.1640625,3,-0.100413023795805,0.994945840059741,"no",2,"2","IH6","IH",3,0,2,9,3,2.5,3,4,200,200,0,3.07,122.63,0,0,0
1047,5066100,414321,NA,"no",0,1045,87.9204185613,108.787178039551,-1.60214805603027,1.96453666687012,23945.1640625,127716.703125,0.685389757156372,0.50608229637146,0.000114000002213288,13,23016.51953125,3,-0.671520672469927,0.740985820677789,"no",8,"8C","TH8a","TH",4,0,9,2,4,4,4,1,43,200,100,5.02,200.89,0,20,20
1048,5085758,414240,NA,"no",0,1048,223.895064707,20.963415145874,0.213584423065186,5.96586751937866,7660.37939453125,147153.765625,0.678987681865692,0.200618758797646,0.000182999996468425,93,25150.23828125,3,0.892578724854781,0.450891583350825,"no",2,"2","IH4","IH",3,0,0,6,3.5,3,4,2,32,200,2,7.32,292.64,0,5,5
1049,5085778,414017,NA,"no",0,1049,88.8650662522,20.0598430633545,1.30919599533081,4.97727823257446,7327.7158203125,147251.25,0.679226756095886,0.574189245700836,0.000739999988581985,132,25362.486328125,3,0.996767540088057,-0.0803397225960067,"yes",2,"2","SH5","SH",3,0,0,0,2.5,2,3,4,200,200,0,3.33,133.38,0,0,0
1050,5085847,413961,NA,"no",0,1048,88.8650662522,16.7181701660156,-1.49152040481567,1.75034666061401,7185.2109375,147334.140625,0.680596053600311,0.150089159607887,0.000638000026810914,8,25408.5546875,3,-0.113338822360766,0.993556395654456,"no",14,"14","WC1","WC",0,0,0,41,7,2,7,1,0,0,NA,2.46,98.4,40,NA,NA
1051,5084149,417486,2008,"yes",12,1051,1610.8522589,25.3766250610352,2.06396770477295,0.9117431640625,10549.3037109375,144555.703125,0.682676076889038,0.146327808499336,0.000666000007186085,100,25702.556640625,3,-0.52244611013893,-0.852672306340895,"no",2,"2","MW2a","MW",3,0,0,12,3,2.5,4,4,200,200,5,8.2,327.99,0,0,0
1052,5083610,415968,2018,"yes",2,933,1040.49843825,16.2134094238281,2.14359974861145,-0.198390483856201,10351.3017578125,144548.34375,0.659870147705078,1.26396322250366,0.000744000019039959,489,24466.298828125,3,0.989538673123744,0.144267856407795,"yes",8,"8","IH6","IH",2,0,0,1,3,3,3,2,200,200,0,15.76,630.56,0,6,6
1053,4915936,281523,NA,"no",0,1502,1584.75771019,151.018676757812,8.23484420776367,13.0185966491699,33897,56849.69140625,0.617534875869751,2.57590174674988,-0.00462599983438849,1294,29312.697265625,2,0.924864262372275,0.380297378621767,"yes",2,"2B","IH7","IH",3,0,2,8,3,3,3,4,200,200,0,3.31,132.29,0,0,0
1054,4916660,283334,NA,"no",0,1052,1950.35817223,137.910995483398,3.1426887512207,-7.75367736816406,35679.7109375,58189.26171875,0.708964586257935,3.15702700614929,0.0082609998062253,339,33379.3515625,3,0.588580425161732,-0.808438669978394,"no",2,"2B","SH5","SH",3,6,28,20,2.5,2,3,2,200,200,0,11.79,471.49,0,0,0
1055,4916661,274405,2013,"yes",7,1503,424.379547104,108.915748596191,-0.549474716186523,2.00226593017578,23302.9765625,55394.71875,0.751874804496765,4.16230392456055,0.00127400003839284,414,28286.416015625,3,-0.87229202098634,0.488985306654062,"yes",2,"2B","SH1","SH",3,0,9,10,3,2.5,3,2,200,200,0,5.53,221.39,0,0,0
1056,4898621,256063,2010,"yes",10,1059,2461.64254107,47.2589569091797,-0.658842086791992,1.205491065979,11509.044921875,36072.48828125,0.66405189037323,0.565261840820312,0.00060299999313429,118,32848.8203125,3,0.599964182626559,0.800026861777306,"no",4,"4","WC5","WC",3,0,0,16,6,3,5.5,4,0,0,2,0.92,36.9,0,0,0
1057,4899606,258814,NA,"no",0,1057,99.4585340733,47.6380958557129,-1.20500087738037,-4.15466499328613,14900.248046875,36785.27734375,0.682098090648651,0.112609595060349,-0.000144999998155981,11,31712.541015625,3,0.7147782698311,-0.699351145689531,"no",14,"14","WM3a","WM",0,0,0,60,7,2,7,1,0,0,NA,1.74,69.7,60,NA,NA
1058,4899510,258788,NA,"no",0,1056,99.4585340733,47.7021102905273,-3.93527698516846,-3.92574787139893,15030.4833984375,36687.2890625,0.681977450847626,0.1496472209692,0.00044900001375936,3,31678.576171875,3,-0.921702883238739,-0.387896629309144,"no",14,"14","WM1","WM",0,0,0,60,7,3.5,7,1,0,0,NA,15.29,611.7,60,NA,NA
1059,4899258,258712,NA,"no",0,1057,263.210942022,72.7417984008789,6.21578216552734,20.9522953033447,15635.0869140625,36442.16015625,0.648807764053345,1.84763097763062,0.00187000003643334,1727,31761.662109375,2,0.993725847417965,0.111843373399799,"no",8,"8","TH2a","TH",2,0,2,5,3,4,3,5,200,200,0,2.51,100.22,0,7,7
1060,4899061,258485,NA,"no",0,1058,300.562805417,46.3586654663086,-2.7182731628418,-4.87981033325195,14636.9990234375,36258.0390625,0.755938827991486,3.30976438522339,-0.00122400000691414,570,33001.52734375,3,-0.72219138065183,-0.691693291648982,"no",3,"3L","MW2","MW",2,0,0.5,17,4,3.5,5,2,5,200,0,2.05,82,0,0,0
1061,4898838,258940,NA,"no",0,1058,477.895386042,49.3078193664551,-4.34281826019287,-5.04982948303223,15302.0546875,36008.921875,0.720654726028442,1.45369327068329,-0.000737000023946166,197,32129.751953125,3,-0.979189378707207,-0.202948665004219,"no",4,"4","WC5","WC",3,0,0,23,6,2,6,1,15,15,0,4.41,176.29,0,0,0
1062,4949438,306759,NA,"no",0,1063,281.556388668,149.375564575195,1.22231292724609,1.37949371337891,15806.0419921875,87799.9921875,0.719968259334564,1.99754619598389,0.000614000018686056,145,29622.55078125,3,0.411503970103553,-0.911407967152479,"no",8,"8","TH3","TH",2,0,28,2,3,4,3,4,200,200,0,2.51,100.22,0,18,18
1063,4948951,307222,NA,"no",0,1063,391.152144312,187.043426513672,4.68551635742188,33.548885345459,18039.7890625,87129.15625,0.683768093585968,0.935342013835907,-0.00147799996193498,1348,29688.017578125,2,-0.518129127202266,0.855302407072854,"no",2,"2B","TH1a","TH",3,0,9,5,3,3.5,3,6,200,200,70,24.35,974.13,0,0,0
1064,4949245,306964,NA,"no",0,1061,281.556388668,170.462112426758,1.32941818237305,19.4714813232422,17140.51953125,87517.2734375,0.684354364871979,2.04097580909729,0.000184999997145496,235,30093.390625,3,0.877669126929903,-0.47926704834998,"yes",2,"2B","TH5","TH",3,0,9,8,3,3.5,3,6,200,200,0,29.26,1170.56,0,0,0
1334,5032726,502553,2016,"yes",4,1065,583.46893662,156.799057006836,4.79068374633789,-6.47402191162109,38552.80078125,67782.46875,0.753678143024445,3.04197859764099,0.005129000172019,959,27374.873046875,3,-0.799850669705479,-0.600199055457185,"no",2,"2L","SH4","SH",2,0,0.5,14,3,2.5,3,2,200,200,0,44.5,1780.17,0,0,0
1335,5032482,502023,NA,"no",0,1066,366.547404847,154.941207885742,-4.28312301635742,-13.22607421875,40014.84375,67831.8515625,0.609949767589569,2.24898934364319,0.000399000011384487,220,26094.02734375,3,0.754437652531465,0.656371715145323,"no",2,"2","SH5","SH",3,0,0.5,12,3,3,3,4,200,200,0,5.12,204.99,0,0,0
1336,5032288,501712,2021,"yes",-1,1065,366.547404847,181.112457275391,-0.269027709960938,6.54055786132812,41827.28515625,67825.390625,0.651473999023438,1.3465541601181,0.000144000005093403,148,26800.544921875,3,0.963168938710363,0.26889699794448,"no",7,"7","WC6","WC",1,0,0,16,6,3,6,1,0,0,0,9.12,364.89,0,0,0
1337,5029508,497655,NA,"no",0,1068,486.3342472,126.579483032227,-6.25921821594238,-18.9484729766846,41979.578125,67681.046875,0.881757020950317,9.1566104888916,0.000338999991072342,2332,28543.421875,4.33073377609253,-0.995258576082365,0.0972644165895391,"no",2,"2","SH5","SH",3,0,0,26,3,3,3,4,200,200,0,18.96,758.48,0,0,0
1338,5029768,498066,NA,"no",0,1069,119.004201606,161.666412353516,-0.424896240234375,16.2052345275879,43481.81640625,67662.2890625,0.680191934108734,0.0933308824896812,-6.29999994998798e-05,10,27868.681640625,3,-0.156058704923406,0.987747781884439,"no",14,"14","OR","OR",0,0,0,55,7,1,7,1,0,0,NA,NA,NA,45,NA,NA
1339,5029857,498145,NA,"no",0,1068,119.004201606,162.584167480469,1.36584091186523,16.7232627868652,43348.9296875,67691.46875,0.68420797586441,0.179694458842278,-0.000349000009009615,88,28287.583984375,3,-0.893923211048584,0.448220138713767,"no",3,"3","OW2","OW",3,0,0.5,16,5,1,5,1,11,200,75,NA,NA,0,0,0
1340,5056822,507919,NA,"no",0,1071,217.974769182,70.1093063354492,-1.27361488342285,-5.44332122802734,14404.1220703125,87605.7890625,0.651679277420044,1.20790553092957,0.00141200004145503,64,30808.240234375,3,0.8958555887204,0.444345320846777,"yes",12,"12","IH3","IH",1,0,0.5,3,6,4,6,2,15,200,0,1.72,68.88,0,0,0
1341,5056635,508031,NA,"no",0,1070,217.974769182,80.2863311767578,1.10998725891113,-1.96310043334961,14144.5009765625,87390.421875,0.634611189365387,2.00362014770508,0.00170400005299598,421,31443.748046875,3,0.934252968152688,0.356610980618785,"yes",11,"11","MW3","MW",1,0,0.5,3,4,3.5,4,6,45,200,0,5.91,236.34,0,0,0
1342,5063359,506808,NA,"no",0,2171,4400.31362519,44.7179527282715,5.13793087005615,2.66000556945801,8677.005859375,94162.1015625,0.694917559623718,1.47768449783325,0.00559999980032444,629,29477.08984375,3,0.649423746995581,-0.760426720228991,"no",2,"2C","SP2","SP",4,0,0,15,2.5,2,3,2,200,200,85,3.28,131.2,0,0,0
1343,5036205,466253,NA,"no",0,1074,144.668586777,113.453155517578,-0.397262573242188,1.22244644165039,18602.52734375,81662.6953125,0.700769186019897,0.731185257434845,3.5000000934815e-05,3,23934.73046875,3,-0.502964198336639,-0.864307245828462,"yes",4,"4","WC6","WC",3,0,0,NA,6.5,2.5,6,1,15,15,0,9.02,360.79,0,0,0
1344,5036340,466305,NA,"no",0,1073,144.668586777,119.382751464844,4.25397109985352,5.95796394348145,18978.10546875,81784.953125,0.705575048923492,1.1104611158371,0.00127600005362183,633,23709.814453125,2.23711657524109,0.205572361504766,-0.978641918264977,"yes",3,"3L","TH8","TH",2,0,0,10,3.5,3,4,6,15,200,0,13.13,525.15,0,0,0
1345,5036240,466521,NA,"no",0,1074,238.025208749,124.948120117188,2.33646583557129,9.57443237304688,19047.4921875,81631.65625,0.704237937927246,0.844072580337524,0.000385999999707565,265,23899.25,2,-0.0997185127456934,-0.995015687421956,"no",3,"3","SH5","SH",3,0,0,13,3.5,3,4,2,15,200,0,2.97,118.9,0,0,0
